TargetID;StudentID;Target
3,487.00;3,487.00;Graduate
3,488.00;3,488.00;Dropout
3,489.00;3,489.00;Dropout
3,490.00;3,490.00;Graduate
3,491.00;3,491.00;Dropout
3,492.00;3,492.00;Dropout
3,493.00;3,493.00;Dropout
3,494.00;3,494.00;Dropout
3,495.00;3,495.00;Graduate
3,496.00;3,496.00;Graduate
3,497.00;3,497.00;Dropout
3,498.00;3,498.00;Dropout
3,499.00;3,499.00;Graduate
3,500.00;3,500.00;Enrolled
3,501.00;3,501.00;Dropout
3,502.00;3,502.00;Dropout
3,503.00;3,503.00;Graduate
3,504.00;3,504.00;Graduate
3,505.00;3,505.00;Graduate
3,506.00;3,506.00;Dropout
3,507.00;3,507.00;Dropout
3,508.00;3,508.00;Graduate
3,509.00;3,509.00;Enrolled
3,510.00;3,510.00;Graduate
3,511.00;3,511.00;Dropout
3,512.00;3,512.00;Enrolled
3,513.00;3,513.00;Dropout
3,514.00;3,514.00;Dropout
3,515.00;3,515.00;Dropout
3,516.00;3,516.00;Enrolled
3,517.00;3,517.00;Dropout
3,518.00;3,518.00;Dropout
3,519.00;3,519.00;Dropout
3,520.00;3,520.00;Dropout
3,521.00;3,521.00;Graduate
3,522.00;3,522.00;Dropout
3,523.00;3,523.00;Graduate
3,524.00;3,524.00;Enrolled
3,525.00;3,525.00;Enrolled
3,526.00;3,526.00;Graduate
3,527.00;3,527.00;Dropout
3,528.00;3,528.00;Dropout
3,529.00;3,529.00;Dropout
3,530.00;3,530.00;Enrolled
3,531.00;3,531.00;Graduate
3,532.00;3,532.00;Enrolled
3,533.00;3,533.00;Graduate
3,534.00;3,534.00;Dropout
3,535.00;3,535.00;Dropout
3,536.00;3,536.00;Dropout
3,537.00;3,537.00;Dropout
3,538.00;3,538.00;Dropout
3,539.00;3,539.00;Dropout
3,540.00;3,540.00;Graduate
3,541.00;3,541.00;Dropout
3,542.00;3,542.00;Dropout
3,543.00;3,543.00;Enrolled
3,544.00;3,544.00;Enrolled
3,545.00;3,545.00;Enrolled
3,546.00;3,546.00;Graduate
3,547.00;3,547.00;Graduate
3,548.00;3,548.00;Dropout
3,549.00;3,549.00;Dropout
3,550.00;3,550.00;Graduate
3,551.00;3,551.00;Enrolled
3,552.00;3,552.00;Dropout
3,553.00;3,553.00;Dropout
3,554.00;3,554.00;Dropout
3,555.00;3,555.00;Enrolled
3,556.00;3,556.00;Graduate
3,557.00;3,557.00;Enrolled
3,558.00;3,558.00;Dropout
3,559.00;3,559.00;Enrolled
3,560.00;3,560.00;Graduate
3,561.00;3,561.00;Enrolled
3,562.00;3,562.00;Graduate
3,563.00;3,563.00;Dropout
3,564.00;3,564.00;Dropout
3,565.00;3,565.00;Dropout
3,566.00;3,566.00;Dropout
3,567.00;3,567.00;Graduate
3,568.00;3,568.00;Graduate
3,569.00;3,569.00;Graduate
3,570.00;3,570.00;Dropout
3,571.00;3,571.00;Graduate
3,572.00;3,572.00;Graduate
3,573.00;3,573.00;Dropout
3,574.00;3,574.00;Enrolled
3,575.00;3,575.00;Graduate
3,576.00;3,576.00;Graduate
3,577.00;3,577.00;Graduate
3,578.00;3,578.00;Dropout
3,579.00;3,579.00;Dropout
3,580.00;3,580.00;Graduate
3,581.00;3,581.00;Graduate
3,582.00;3,582.00;Graduate
3,583.00;3,583.00;Dropout
3,584.00;3,584.00;Enrolled
3,585.00;3,585.00;Graduate
3,586.00;3,586.00;Dropout
3,587.00;3,587.00;Dropout
3,588.00;3,588.00;Graduate
3,589.00;3,589.00;Graduate
3,590.00;3,590.00;Dropout
3,591.00;3,591.00;Enrolled
3,592.00;3,592.00;Enrolled
3,593.00;3,593.00;Dropout
3,594.00;3,594.00;Dropout
3,595.00;3,595.00;Enrolled
3,596.00;3,596.00;Dropout
3,597.00;3,597.00;Enrolled
3,598.00;3,598.00;Graduate
3,599.00;3,599.00;Graduate
3,600.00;3,600.00;Dropout
3,601.00;3,601.00;Dropout
3,602.00;3,602.00;Graduate
3,603.00;3,603.00;Graduate
3,604.00;3,604.00;Enrolled
3,605.00;3,605.00;Graduate
3,606.00;3,606.00;Graduate
3,607.00;3,607.00;Dropout
3,608.00;3,608.00;Enrolled
3,609.00;3,609.00;Dropout
3,610.00;3,610.00;Enrolled
3,611.00;3,611.00;Enrolled
3,612.00;3,612.00;Graduate
3,613.00;3,613.00;Dropout
3,614.00;3,614.00;Dropout
3,615.00;3,615.00;Enrolled
3,616.00;3,616.00;Dropout
3,617.00;3,617.00;Enrolled
3,618.00;3,618.00;Dropout
3,619.00;3,619.00;Graduate
3,620.00;3,620.00;Graduate
3,621.00;3,621.00;Dropout
3,622.00;3,622.00;Graduate
3,623.00;3,623.00;Graduate
3,624.00;3,624.00;Dropout
3,625.00;3,625.00;Graduate
3,626.00;3,626.00;Enrolled
3,627.00;3,627.00;Dropout
3,628.00;3,628.00;Enrolled
3,629.00;3,629.00;Dropout
3,630.00;3,630.00;Graduate
3,631.00;3,631.00;Graduate
3,632.00;3,632.00;Dropout
3,633.00;3,633.00;Enrolled
3,634.00;3,634.00;Graduate
3,635.00;3,635.00;Graduate
3,636.00;3,636.00;Graduate
3,637.00;3,637.00;Graduate
3,638.00;3,638.00;Enrolled
3,639.00;3,639.00;Graduate
3,640.00;3,640.00;Graduate
3,641.00;3,641.00;Graduate
3,642.00;3,642.00;Dropout
3,643.00;3,643.00;Graduate
3,644.00;3,644.00;Graduate
3,645.00;3,645.00;Graduate
3,646.00;3,646.00;Graduate
3,647.00;3,647.00;Enrolled
3,648.00;3,648.00;Dropout
3,649.00;3,649.00;Graduate
3,650.00;3,650.00;Dropout
3,651.00;3,651.00;Graduate
3,652.00;3,652.00;Enrolled
3,653.00;3,653.00;Graduate
3,654.00;3,654.00;Enrolled
3,655.00;3,655.00;Graduate
3,656.00;3,656.00;Graduate
3,657.00;3,657.00;Graduate
3,658.00;3,658.00;Graduate
3,659.00;3,659.00;Graduate
3,660.00;3,660.00;Enrolled
3,661.00;3,661.00;Dropout
3,662.00;3,662.00;Graduate
3,663.00;3,663.00;Graduate
3,664.00;3,664.00;Graduate
3,665.00;3,665.00;Dropout
3,666.00;3,666.00;Enrolled
3,667.00;3,667.00;Dropout
3,668.00;3,668.00;Dropout
3,669.00;3,669.00;Graduate
3,670.00;3,670.00;Graduate
3,671.00;3,671.00;Graduate
3,672.00;3,672.00;Graduate
3,673.00;3,673.00;Graduate
3,674.00;3,674.00;Graduate
3,675.00;3,675.00;Graduate
3,676.00;3,676.00;Graduate
3,677.00;3,677.00;Graduate
3,678.00;3,678.00;Dropout
3,679.00;3,679.00;Graduate
3,680.00;3,680.00;Graduate
3,681.00;3,681.00;Dropout
3,682.00;3,682.00;Enrolled
3,683.00;3,683.00;Dropout
3,684.00;3,684.00;Graduate
3,685.00;3,685.00;Dropout
3,686.00;3,686.00;Dropout
3,687.00;3,687.00;Dropout
3,688.00;3,688.00;Dropout
3,689.00;3,689.00;Graduate
3,690.00;3,690.00;Enrolled
3,691.00;3,691.00;Graduate
3,692.00;3,692.00;Dropout
3,693.00;3,693.00;Dropout
3,694.00;3,694.00;Dropout
3,695.00;3,695.00;Dropout
3,696.00;3,696.00;Dropout
3,697.00;3,697.00;Graduate
3,698.00;3,698.00;Enrolled
3,699.00;3,699.00;Graduate
3,700.00;3,700.00;Dropout
3,701.00;3,701.00;Enrolled
3,702.00;3,702.00;Enrolled
3,703.00;3,703.00;Dropout
3,704.00;3,704.00;Dropout
3,705.00;3,705.00;Graduate
3,706.00;3,706.00;Dropout
3,707.00;3,707.00;Graduate
3,708.00;3,708.00;Graduate
3,709.00;3,709.00;Dropout
3,710.00;3,710.00;Dropout
3,711.00;3,711.00;Graduate
3,712.00;3,712.00;Dropout
3,713.00;3,713.00;Dropout
3,714.00;3,714.00;Dropout
3,715.00;3,715.00;Dropout
3,716.00;3,716.00;Enrolled
3,717.00;3,717.00;Dropout
3,718.00;3,718.00;Graduate
3,719.00;3,719.00;Dropout
3,720.00;3,720.00;Dropout
3,721.00;3,721.00;Enrolled
3,722.00;3,722.00;Dropout
3,723.00;3,723.00;Dropout
3,724.00;3,724.00;Dropout
3,725.00;3,725.00;Dropout
3,726.00;3,726.00;Dropout
3,727.00;3,727.00;Dropout
3,728.00;3,728.00;Graduate
3,729.00;3,729.00;Graduate
3,730.00;3,730.00;Graduate
3,731.00;3,731.00;Graduate
3,732.00;3,732.00;Dropout
3,733.00;3,733.00;Graduate
3,734.00;3,734.00;Dropout
3,735.00;3,735.00;Dropout
3,736.00;3,736.00;Graduate
3,737.00;3,737.00;Enrolled
3,738.00;3,738.00;Enrolled
3,739.00;3,739.00;Graduate
3,740.00;3,740.00;Dropout
3,741.00;3,741.00;Dropout
3,742.00;3,742.00;Enrolled
3,743.00;3,743.00;Graduate
3,744.00;3,744.00;Enrolled
3,745.00;3,745.00;Dropout
3,746.00;3,746.00;Graduate
3,747.00;3,747.00;Graduate
3,748.00;3,748.00;Graduate
3,749.00;3,749.00;Dropout
3,750.00;3,750.00;Graduate
3,751.00;3,751.00;Graduate
3,752.00;3,752.00;Graduate
3,753.00;3,753.00;Graduate
3,754.00;3,754.00;Graduate
3,755.00;3,755.00;Dropout
3,756.00;3,756.00;Dropout
3,757.00;3,757.00;Graduate
3,758.00;3,758.00;Graduate
3,759.00;3,759.00;Enrolled
3,760.00;3,760.00;Dropout
3,761.00;3,761.00;Graduate
3,762.00;3,762.00;Dropout
3,763.00;3,763.00;Graduate
3,764.00;3,764.00;Graduate
3,765.00;3,765.00;Graduate
3,766.00;3,766.00;Graduate
3,767.00;3,767.00;Graduate
3,768.00;3,768.00;Dropout
3,769.00;3,769.00;Enrolled
3,770.00;3,770.00;Dropout
3,771.00;3,771.00;Dropout
3,772.00;3,772.00;Graduate
3,773.00;3,773.00;Graduate
3,774.00;3,774.00;Dropout
3,775.00;3,775.00;Graduate
3,776.00;3,776.00;Dropout
3,777.00;3,777.00;Graduate
3,778.00;3,778.00;Graduate
3,779.00;3,779.00;Enrolled
3,780.00;3,780.00;Enrolled
3,781.00;3,781.00;Graduate
3,782.00;3,782.00;Graduate
3,783.00;3,783.00;Graduate
3,784.00;3,784.00;Enrolled
3,785.00;3,785.00;Dropout
3,786.00;3,786.00;Enrolled
3,787.00;3,787.00;Dropout
3,788.00;3,788.00;Dropout
3,789.00;3,789.00;Enrolled
3,790.00;3,790.00;Dropout
3,791.00;3,791.00;Graduate
3,792.00;3,792.00;Dropout
3,793.00;3,793.00;Dropout
3,794.00;3,794.00;Dropout
3,795.00;3,795.00;Dropout
3,796.00;3,796.00;Graduate
3,797.00;3,797.00;Graduate
3,798.00;3,798.00;Dropout
3,799.00;3,799.00;Graduate
3,800.00;3,800.00;Dropout
3,801.00;3,801.00;Dropout
3,802.00;3,802.00;Graduate
3,803.00;3,803.00;Graduate
3,804.00;3,804.00;Graduate
3,805.00;3,805.00;Dropout
3,806.00;3,806.00;Dropout
3,807.00;3,807.00;Graduate
3,808.00;3,808.00;Graduate
3,809.00;3,809.00;Dropout
3,810.00;3,810.00;Dropout
3,811.00;3,811.00;Enrolled
3,812.00;3,812.00;Dropout
3,813.00;3,813.00;Graduate
3,814.00;3,814.00;Graduate
3,815.00;3,815.00;Graduate
3,816.00;3,816.00;Enrolled
3,817.00;3,817.00;Dropout
3,818.00;3,818.00;Graduate
3,819.00;3,819.00;Dropout
3,820.00;3,820.00;Dropout
3,821.00;3,821.00;Enrolled
3,822.00;3,822.00;Dropout
3,823.00;3,823.00;Graduate
3,824.00;3,824.00;Dropout
3,825.00;3,825.00;Enrolled
3,826.00;3,826.00;Dropout
3,827.00;3,827.00;Dropout
3,828.00;3,828.00;Graduate
3,829.00;3,829.00;Dropout
3,830.00;3,830.00;Dropout
3,831.00;3,831.00;Graduate
3,832.00;3,832.00;Enrolled
3,833.00;3,833.00;Enrolled
3,834.00;3,834.00;Dropout
3,835.00;3,835.00;Graduate
3,836.00;3,836.00;Dropout
3,837.00;3,837.00;Dropout
3,838.00;3,838.00;Dropout
3,839.00;3,839.00;Dropout
3,840.00;3,840.00;Dropout
3,841.00;3,841.00;Enrolled
3,842.00;3,842.00;Enrolled
3,843.00;3,843.00;Dropout
3,844.00;3,844.00;Dropout
3,845.00;3,845.00;Graduate
3,846.00;3,846.00;Dropout
3,847.00;3,847.00;Dropout
3,848.00;3,848.00;Dropout
3,849.00;3,849.00;Dropout
3,850.00;3,850.00;Graduate
3,851.00;3,851.00;Dropout
3,852.00;3,852.00;Dropout
3,853.00;3,853.00;Dropout
3,854.00;3,854.00;Dropout
3,855.00;3,855.00;Dropout
3,856.00;3,856.00;Graduate
3,857.00;3,857.00;Graduate
3,858.00;3,858.00;Graduate
3,859.00;3,859.00;Dropout
3,860.00;3,860.00;Dropout
3,861.00;3,861.00;Dropout
3,862.00;3,862.00;Dropout
3,863.00;3,863.00;Graduate
3,864.00;3,864.00;Graduate
3,865.00;3,865.00;Dropout
3,866.00;3,866.00;Dropout
3,867.00;3,867.00;Dropout
3,868.00;3,868.00;Graduate
3,869.00;3,869.00;Graduate
3,870.00;3,870.00;Dropout
3,871.00;3,871.00;Graduate
3,872.00;3,872.00;Graduate
3,873.00;3,873.00;Graduate
3,874.00;3,874.00;Dropout
3,875.00;3,875.00;Dropout
3,876.00;3,876.00;Dropout
3,877.00;3,877.00;Dropout
3,878.00;3,878.00;Graduate
3,879.00;3,879.00;Graduate
3,880.00;3,880.00;Graduate
3,881.00;3,881.00;Graduate
3,882.00;3,882.00;Graduate
3,883.00;3,883.00;Dropout
3,884.00;3,884.00;Graduate
3,885.00;3,885.00;Graduate
3,886.00;3,886.00;Graduate
3,887.00;3,887.00;Enrolled
3,888.00;3,888.00;Enrolled
3,889.00;3,889.00;Graduate
3,890.00;3,890.00;Graduate
3,891.00;3,891.00;Enrolled
3,892.00;3,892.00;Enrolled
3,893.00;3,893.00;Graduate
3,894.00;3,894.00;Dropout
3,895.00;3,895.00;Enrolled
3,896.00;3,896.00;Graduate
3,897.00;3,897.00;Enrolled
3,898.00;3,898.00;Graduate
3,899.00;3,899.00;Graduate
3,900.00;3,900.00;Enrolled
3,901.00;3,901.00;Graduate
3,902.00;3,902.00;Enrolled
3,903.00;3,903.00;Enrolled
3,904.00;3,904.00;Dropout
3,905.00;3,905.00;Dropout
3,906.00;3,906.00;Graduate
3,907.00;3,907.00;Graduate
3,908.00;3,908.00;Enrolled
3,909.00;3,909.00;Graduate
3,910.00;3,910.00;Dropout
3,911.00;3,911.00;Enrolled
3,912.00;3,912.00;Graduate
3,913.00;3,913.00;Graduate
3,914.00;3,914.00;Graduate
3,915.00;3,915.00;Dropout
3,916.00;3,916.00;Graduate
3,917.00;3,917.00;Graduate
3,918.00;3,918.00;Graduate
3,919.00;3,919.00;Enrolled
3,920.00;3,920.00;Graduate
3,921.00;3,921.00;Graduate
3,922.00;3,922.00;Graduate
3,923.00;3,923.00;Graduate
3,924.00;3,924.00;Graduate
3,925.00;3,925.00;Enrolled
3,926.00;3,926.00;Enrolled
3,927.00;3,927.00;Graduate
3,928.00;3,928.00;Dropout
3,929.00;3,929.00;Graduate
3,930.00;3,930.00;Enrolled
3,931.00;3,931.00;Graduate
3,932.00;3,932.00;Graduate
3,933.00;3,933.00;Graduate
3,934.00;3,934.00;Enrolled
3,935.00;3,935.00;Dropout
3,936.00;3,936.00;Enrolled
3,937.00;3,937.00;Dropout
3,938.00;3,938.00;Enrolled
3,939.00;3,939.00;Graduate
3,940.00;3,940.00;Graduate
3,941.00;3,941.00;Enrolled
3,942.00;3,942.00;Dropout
3,943.00;3,943.00;Graduate
3,944.00;3,944.00;Dropout
3,945.00;3,945.00;Dropout
3,946.00;3,946.00;Graduate
3,947.00;3,947.00;Graduate
3,948.00;3,948.00;Dropout
3,949.00;3,949.00;Graduate
3,950.00;3,950.00;Graduate
3,951.00;3,951.00;Dropout
3,952.00;3,952.00;Dropout
3,953.00;3,953.00;Graduate
3,954.00;3,954.00;Graduate
3,955.00;3,955.00;Dropout
3,956.00;3,956.00;Dropout
3,957.00;3,957.00;Graduate
3,958.00;3,958.00;Graduate
3,959.00;3,959.00;Graduate
3,960.00;3,960.00;Graduate
3,961.00;3,961.00;Dropout
3,962.00;3,962.00;Graduate
3,963.00;3,963.00;Graduate
3,964.00;3,964.00;Graduate
3,965.00;3,965.00;Dropout
3,966.00;3,966.00;Graduate
3,967.00;3,967.00;Dropout
3,968.00;3,968.00;Enrolled
3,969.00;3,969.00;Graduate
3,970.00;3,970.00;Graduate
3,971.00;3,971.00;Graduate
3,972.00;3,972.00;Graduate
3,973.00;3,973.00;Graduate
3,974.00;3,974.00;Graduate
3,975.00;3,975.00;Graduate
3,976.00;3,976.00;Graduate
3,977.00;3,977.00;Graduate
3,978.00;3,978.00;Graduate
3,979.00;3,979.00;Graduate
3,980.00;3,980.00;Enrolled
3,981.00;3,981.00;Graduate
3,982.00;3,982.00;Graduate
3,983.00;3,983.00;Graduate
3,984.00;3,984.00;Graduate
3,985.00;3,985.00;Dropout
3,986.00;3,986.00;Graduate
3,987.00;3,987.00;Graduate
3,988.00;3,988.00;Graduate
3,989.00;3,989.00;Graduate
3,990.00;3,990.00;Graduate
3,991.00;3,991.00;Graduate
3,992.00;3,992.00;Dropout
3,993.00;3,993.00;Graduate
3,994.00;3,994.00;Graduate
3,995.00;3,995.00;Graduate
3,996.00;3,996.00;Dropout
3,997.00;3,997.00;Dropout
3,998.00;3,998.00;Graduate
3,999.00;3,999.00;Dropout
4,000.00;4,000.00;Dropout
4,001.00;4,001.00;Dropout
4,002.00;4,002.00;Dropout
4,003.00;4,003.00;Graduate
4,004.00;4,004.00;Graduate
4,005.00;4,005.00;Graduate
4,006.00;4,006.00;Dropout
4,007.00;4,007.00;Graduate
4,008.00;4,008.00;Dropout
4,009.00;4,009.00;Dropout
4,010.00;4,010.00;Dropout
4,011.00;4,011.00;Dropout
4,012.00;4,012.00;Enrolled
4,013.00;4,013.00;Dropout
4,014.00;4,014.00;Graduate
4,015.00;4,015.00;Graduate
4,016.00;4,016.00;Dropout
4,017.00;4,017.00;Dropout
4,018.00;4,018.00;Dropout
4,019.00;4,019.00;Graduate
4,020.00;4,020.00;Graduate
4,021.00;4,021.00;Dropout
4,022.00;4,022.00;Graduate
4,023.00;4,023.00;Graduate
4,024.00;4,024.00;Dropout
4,025.00;4,025.00;Enrolled
4,026.00;4,026.00;Enrolled
4,027.00;4,027.00;Graduate
4,028.00;4,028.00;Dropout
4,029.00;4,029.00;Graduate
4,030.00;4,030.00;Dropout
4,031.00;4,031.00;Graduate
4,032.00;4,032.00;Enrolled
4,033.00;4,033.00;Graduate
4,034.00;4,034.00;Dropout
4,035.00;4,035.00;Dropout
4,036.00;4,036.00;Dropout
4,037.00;4,037.00;Graduate
4,038.00;4,038.00;Enrolled
4,039.00;4,039.00;Graduate
4,040.00;4,040.00;Graduate
4,041.00;4,041.00;Graduate
4,042.00;4,042.00;Graduate
4,043.00;4,043.00;Graduate
4,044.00;4,044.00;Enrolled
4,045.00;4,045.00;Graduate
4,046.00;4,046.00;Dropout
4,047.00;4,047.00;Graduate
4,048.00;4,048.00;Graduate
4,049.00;4,049.00;Graduate
4,050.00;4,050.00;Graduate
4,051.00;4,051.00;Dropout
4,052.00;4,052.00;Graduate
4,053.00;4,053.00;Dropout
4,054.00;4,054.00;Enrolled
4,055.00;4,055.00;Graduate
4,056.00;4,056.00;Dropout
4,057.00;4,057.00;Graduate
4,058.00;4,058.00;Enrolled
4,059.00;4,059.00;Graduate
4,060.00;4,060.00;Dropout
4,061.00;4,061.00;Graduate
4,062.00;4,062.00;Graduate
4,063.00;4,063.00;Graduate
4,064.00;4,064.00;Graduate
4,065.00;4,065.00;Enrolled
4,066.00;4,066.00;Enrolled
4,067.00;4,067.00;Graduate
4,068.00;4,068.00;Dropout
4,069.00;4,069.00;Graduate
4,070.00;4,070.00;Graduate
4,071.00;4,071.00;Graduate
4,072.00;4,072.00;Dropout
4,073.00;4,073.00;Enrolled
4,074.00;4,074.00;Graduate
4,075.00;4,075.00;Graduate
4,076.00;4,076.00;Dropout
4,077.00;4,077.00;Graduate
4,078.00;4,078.00;Dropout
4,079.00;4,079.00;Graduate
4,080.00;4,080.00;Enrolled
4,081.00;4,081.00;Dropout
4,082.00;4,082.00;Enrolled
4,083.00;4,083.00;Enrolled
4,084.00;4,084.00;Graduate
4,085.00;4,085.00;Dropout
4,086.00;4,086.00;Dropout
4,087.00;4,087.00;Graduate
4,088.00;4,088.00;Enrolled
4,089.00;4,089.00;Enrolled
4,090.00;4,090.00;Dropout
4,091.00;4,091.00;Graduate
4,092.00;4,092.00;Dropout
4,093.00;4,093.00;Dropout
4,094.00;4,094.00;Graduate
4,095.00;4,095.00;Graduate
4,096.00;4,096.00;Graduate
4,097.00;4,097.00;Graduate
4,098.00;4,098.00;Graduate
4,099.00;4,099.00;Dropout
4,100.00;4,100.00;Dropout
4,101.00;4,101.00;Enrolled
4,102.00;4,102.00;Graduate
4,103.00;4,103.00;Graduate
4,104.00;4,104.00;Enrolled
4,105.00;4,105.00;Graduate
4,106.00;4,106.00;Graduate
4,107.00;4,107.00;Graduate
4,108.00;4,108.00;Dropout
4,109.00;4,109.00;Graduate
4,110.00;4,110.00;Graduate
4,111.00;4,111.00;Graduate
4,112.00;4,112.00;Graduate
4,113.00;4,113.00;Graduate
4,114.00;4,114.00;Dropout
4,115.00;4,115.00;Graduate
4,116.00;4,116.00;Enrolled
4,117.00;4,117.00;Enrolled
4,118.00;4,118.00;Graduate
4,119.00;4,119.00;Graduate
4,120.00;4,120.00;Graduate
4,121.00;4,121.00;Graduate
4,122.00;4,122.00;Graduate
4,123.00;4,123.00;Graduate
4,124.00;4,124.00;Graduate
4,125.00;4,125.00;Enrolled
4,126.00;4,126.00;Enrolled
4,127.00;4,127.00;Enrolled
4,128.00;4,128.00;Graduate
4,129.00;4,129.00;Graduate
4,130.00;4,130.00;Graduate
4,131.00;4,131.00;Graduate
4,132.00;4,132.00;Graduate
4,133.00;4,133.00;Enrolled
4,134.00;4,134.00;Enrolled
4,135.00;4,135.00;Graduate
4,136.00;4,136.00;Graduate
4,137.00;4,137.00;Graduate
4,138.00;4,138.00;Graduate
4,139.00;4,139.00;Dropout
4,140.00;4,140.00;Graduate
4,141.00;4,141.00;Dropout
4,142.00;4,142.00;Dropout
4,143.00;4,143.00;Graduate
4,144.00;4,144.00;Enrolled
4,145.00;4,145.00;Enrolled
4,146.00;4,146.00;Dropout
4,147.00;4,147.00;Dropout
4,148.00;4,148.00;Enrolled
4,149.00;4,149.00;Enrolled
4,150.00;4,150.00;Graduate
4,151.00;4,151.00;Graduate
4,152.00;4,152.00;Graduate
4,153.00;4,153.00;Graduate
4,154.00;4,154.00;Enrolled
4,155.00;4,155.00;Dropout
4,156.00;4,156.00;Graduate
4,157.00;4,157.00;Enrolled
4,158.00;4,158.00;Dropout
4,159.00;4,159.00;Graduate
4,160.00;4,160.00;Graduate
4,161.00;4,161.00;Graduate
4,162.00;4,162.00;Enrolled
4,163.00;4,163.00;Dropout
4,164.00;4,164.00;Graduate
4,165.00;4,165.00;Dropout
4,166.00;4,166.00;Graduate
4,167.00;4,167.00;Enrolled
4,168.00;4,168.00;Graduate
4,169.00;4,169.00;Graduate
4,170.00;4,170.00;Dropout
4,171.00;4,171.00;Enrolled
4,172.00;4,172.00;Enrolled
4,173.00;4,173.00;Enrolled
4,174.00;4,174.00;Graduate
4,175.00;4,175.00;Graduate
4,176.00;4,176.00;Graduate
4,177.00;4,177.00;Graduate
4,178.00;4,178.00;Enrolled
4,179.00;4,179.00;Graduate
4,180.00;4,180.00;Graduate
4,181.00;4,181.00;Enrolled
4,182.00;4,182.00;Dropout
4,183.00;4,183.00;Dropout
4,184.00;4,184.00;Graduate
4,185.00;4,185.00;Graduate
4,186.00;4,186.00;Enrolled
4,187.00;4,187.00;Enrolled
4,188.00;4,188.00;Graduate
4,189.00;4,189.00;Graduate
4,190.00;4,190.00;Graduate
4,191.00;4,191.00;Dropout
4,192.00;4,192.00;Enrolled
4,193.00;4,193.00;Enrolled
4,194.00;4,194.00;Graduate
4,195.00;4,195.00;Dropout
4,196.00;4,196.00;Graduate
4,197.00;4,197.00;Graduate
4,198.00;4,198.00;Graduate
4,199.00;4,199.00;Enrolled
4,200.00;4,200.00;Graduate
4,201.00;4,201.00;Graduate
4,202.00;4,202.00;Graduate
4,203.00;4,203.00;Enrolled
4,204.00;4,204.00;Graduate
4,205.00;4,205.00;Dropout
4,206.00;4,206.00;Graduate
4,207.00;4,207.00;Graduate
4,208.00;4,208.00;Graduate
4,209.00;4,209.00;Dropout
4,210.00;4,210.00;Graduate
4,211.00;4,211.00;Graduate
4,212.00;4,212.00;Graduate
4,213.00;4,213.00;Graduate
4,214.00;4,214.00;Graduate
4,215.00;4,215.00;Graduate
4,216.00;4,216.00;Dropout
4,217.00;4,217.00;Dropout
4,218.00;4,218.00;Graduate
4,219.00;4,219.00;Enrolled
4,220.00;4,220.00;Graduate
4,221.00;4,221.00;Dropout
4,222.00;4,222.00;Graduate
4,223.00;4,223.00;Graduate
4,224.00;4,224.00;Graduate
4,225.00;4,225.00;Graduate
4,226.00;4,226.00;Graduate
4,227.00;4,227.00;Dropout
4,228.00;4,228.00;Graduate
4,229.00;4,229.00;Enrolled
4,230.00;4,230.00;Dropout
4,231.00;4,231.00;Graduate
4,232.00;4,232.00;Enrolled
4,233.00;4,233.00;Dropout
4,234.00;4,234.00;Graduate
4,235.00;4,235.00;Enrolled
4,236.00;4,236.00;Enrolled
4,237.00;4,237.00;Graduate
4,238.00;4,238.00;Enrolled
4,239.00;4,239.00;Dropout
4,240.00;4,240.00;Graduate
4,241.00;4,241.00;Graduate
4,242.00;4,242.00;Dropout
4,243.00;4,243.00;Dropout
4,244.00;4,244.00;Enrolled
4,245.00;4,245.00;Dropout
4,246.00;4,246.00;Dropout
4,247.00;4,247.00;Dropout
4,248.00;4,248.00;Graduate
4,249.00;4,249.00;Dropout
4,250.00;4,250.00;Graduate
4,251.00;4,251.00;Dropout
4,252.00;4,252.00;Dropout
4,253.00;4,253.00;Graduate
4,254.00;4,254.00;Dropout
4,255.00;4,255.00;Dropout
4,256.00;4,256.00;Dropout
4,257.00;4,257.00;Graduate
4,258.00;4,258.00;Enrolled
4,259.00;4,259.00;Graduate
4,260.00;4,260.00;Dropout
4,261.00;4,261.00;Dropout
4,262.00;4,262.00;Dropout
4,263.00;4,263.00;Graduate
4,264.00;4,264.00;Dropout
4,265.00;4,265.00;Graduate
4,266.00;4,266.00;Graduate
4,267.00;4,267.00;Enrolled
4,268.00;4,268.00;Graduate
4,269.00;4,269.00;Dropout
4,270.00;4,270.00;Enrolled
4,271.00;4,271.00;Graduate
4,272.00;4,272.00;Dropout
4,273.00;4,273.00;Graduate
4,274.00;4,274.00;Enrolled
4,275.00;4,275.00;Enrolled
4,276.00;4,276.00;Enrolled
4,277.00;4,277.00;Dropout
4,278.00;4,278.00;Dropout
4,279.00;4,279.00;Graduate
4,280.00;4,280.00;Dropout
4,281.00;4,281.00;Dropout
4,282.00;4,282.00;Enrolled
4,283.00;4,283.00;Dropout
4,284.00;4,284.00;Dropout
4,285.00;4,285.00;Enrolled
4,286.00;4,286.00;Enrolled
4,287.00;4,287.00;Graduate
4,288.00;4,288.00;Graduate
4,289.00;4,289.00;Dropout
4,290.00;4,290.00;Graduate
4,291.00;4,291.00;Graduate
4,292.00;4,292.00;Graduate
4,293.00;4,293.00;Graduate
4,294.00;4,294.00;Dropout
4,295.00;4,295.00;Graduate
4,296.00;4,296.00;Enrolled
4,297.00;4,297.00;Graduate
4,298.00;4,298.00;Graduate
4,299.00;4,299.00;Dropout
4,300.00;4,300.00;Dropout
